,Both,CountryCode,Secondary,Primary,Country,Mortality
94123,3.0318,,29.78402,23.00016,,
94124,3.0318,,29.78402,11.18052,,
94125,3.0318,,29.78402,10.00761,,
94126,3.0318,,29.78402,12.35377,,
94127,3.0318,,29.78402,6.72871,,
94128,3.0318,,29.78402,2.9226,,
94129,3.0318,,29.78402,6.83978,,
94130,3.0318,,29.78402,4.20922,,
94131,3.0318,,29.78402,3.02331,,
94132,3.0318,,29.78402,6.13284,,
94133,3.0318,,29.78402,4.15171,,
94134,3.0318,,29.78402,9.71081,,
94135,3.0318,,29.78402,2.55844,,
94136,3.0318,,29.78402,22.1755,,
94137,3.0318,,29.78402,2.89136,,
94138,3.0318,,29.78402,2.15194,,
94139,3.0318,,29.78402,3.94069,,
94140,3.0318,,29.78402,..,,
94141,3.0318,,29.78402,9.81407,,
94142,3.0318,,29.78402,12.28954,,
94143,3.0318,,29.78402,4.39052,,
94144,3.0318,,29.78402,3.07241,,
94145,3.0318,,29.78402,4.34201,,
94146,3.0318,,29.78402,4.15255,,
94147,3.0318,,29.78402,2.61416,,
94148,3.0318,,29.78402,6.83978,,
94149,3.0318,,29.78402,22.99368,,
94150,3.0318,,29.78402,11.03201,,
94151,3.0318,,29.78402,..,,
94152,3.0318,,29.78402,22.26003,,
94153,3.0318,,29.78402,10.66408,,
94154,3.0318,,29.78402,8.01748,,
94155,3.0318,,29.78402,3.71165,,
94156,3.0318,,29.78402,2.75513,,
94157,3.0318,,29.78402,,,
94158,3.0318,,29.78402,,,
94159,3.0318,,29.78402,,,
94160,3.0318,,29.78402,,,
94161,3.0318,,29.78402,,,
94162,3.0318,,29.78402,,,
94163,3.0318,,7.58721,..,,
94164,3.0318,,7.58721,15.08671,,
94165,3.0318,,7.58721,..,,
94166,3.0318,,7.58721,..,,
94167,3.0318,,7.58721,6.27012,,
94168,3.0318,,7.58721,..,,
94169,3.0318,,7.58721,..,,
94170,3.0318,,7.58721,..,,
94171,3.0318,,7.58721,..,,
94172,3.0318,,7.58721,..,,
94173,3.0318,,7.58721,9.81407,,
94174,3.0318,,7.58721,20.36703,,
94175,3.0318,,7.58721,20.46128,,
94176,3.0318,,7.58721,11.21139,,
94177,3.0318,,7.58721,23.00016,,
94178,3.0318,,7.58721,11.18052,,
94179,3.0318,,7.58721,10.00761,,
94180,3.0318,,7.58721,12.35377,,
94181,3.0318,,7.58721,6.72871,,
94182,3.0318,,7.58721,2.9226,,
94183,3.0318,,7.58721,6.83978,,
94184,3.0318,,7.58721,4.20922,,
94185,3.0318,,7.58721,3.02331,,
94186,3.0318,,7.58721,6.13284,,
94187,3.0318,,7.58721,4.15171,,
94188,3.0318,,7.58721,9.71081,,
94189,3.0318,,7.58721,2.55844,,
94190,3.0318,,7.58721,22.1755,,
94191,3.0318,,7.58721,2.89136,,
94192,3.0318,,7.58721,2.15194,,
94193,3.0318,,7.58721,3.94069,,
94194,3.0318,,7.58721,..,,
94195,3.0318,,7.58721,9.81407,,
94196,3.0318,,7.58721,12.28954,,
94197,3.0318,,7.58721,4.39052,,
94198,3.0318,,7.58721,3.07241,,
94199,3.0318,,7.58721,4.34201,,
94200,3.0318,,7.58721,4.15255,,
94201,3.0318,,7.58721,2.61416,,
94202,3.0318,,7.58721,6.83978,,
94203,3.0318,,7.58721,22.99368,,
94204,3.0318,,7.58721,11.03201,,
94205,3.0318,,7.58721,..,,
94206,3.0318,,7.58721,22.26003,,
94207,3.0318,,7.58721,10.66408,,
94208,3.0318,,7.58721,8.01748,,
94209,3.0318,,7.58721,3.71165,,
94210,3.0318,,7.58721,2.75513,,
94211,3.0318,,7.58721,,,
94212,3.0318,,7.58721,,,
94213,3.0318,,7.58721,,,
94214,3.0318,,7.58721,,,
94215,3.0318,,7.58721,,,
94216,3.0318,,7.58721,,,
94217,3.0318,,9.3443,..,,
94218,3.0318,,9.3443,15.08671,,
94219,3.0318,,9.3443,..,,
94220,3.0318,,9.3443,..,,
94221,3.0318,,9.3443,6.27012,,
94222,3.0318,,9.3443,..,,
94223,3.0318,,9.3443,..,,
94224,3.0318,,9.3443,..,,
94225,3.0318,,9.3443,..,,
94226,3.0318,,9.3443,..,,
94227,3.0318,,9.3443,9.81407,,
94228,3.0318,,9.3443,20.36703,,
94229,3.0318,,9.3443,20.46128,,
94230,3.0318,,9.3443,11.21139,,
94231,3.0318,,9.3443,23.00016,,
94232,3.0318,,9.3443,11.18052,,
94233,3.0318,,9.3443,10.00761,,
94234,3.0318,,9.3443,12.35377,,
94235,3.0318,,9.3443,6.72871,,
94236,3.0318,,9.3443,2.9226,,
94237,3.0318,,9.3443,6.83978,,
94238,3.0318,,9.3443,4.20922,,
94239,3.0318,,9.3443,3.02331,,
94240,3.0318,,9.3443,6.13284,,
94241,3.0318,,9.3443,4.15171,,
94242,3.0318,,9.3443,9.71081,,
94243,3.0318,,9.3443,2.55844,,
94244,3.0318,,9.3443,22.1755,,
94245,3.0318,,9.3443,2.89136,,
94246,3.0318,,9.3443,2.15194,,
94247,3.0318,,9.3443,3.94069,,
94248,3.0318,,9.3443,..,,
94249,3.0318,,9.3443,9.81407,,
94250,3.0318,,9.3443,12.28954,,
94251,3.0318,,9.3443,4.39052,,
94252,3.0318,,9.3443,3.07241,,
94253,3.0318,,9.3443,4.34201,,
94254,3.0318,,9.3443,4.15255,,
94255,3.0318,,9.3443,2.61416,,
94256,3.0318,,9.3443,6.83978,,
94257,3.0318,,9.3443,22.99368,,
94258,3.0318,,9.3443,11.03201,,
94259,3.0318,,9.3443,..,,
94260,3.0318,,9.3443,22.26003,,
94261,3.0318,,9.3443,10.66408,,
94262,3.0318,,9.3443,8.01748,,
94263,3.0318,,9.3443,3.71165,,
94264,3.0318,,9.3443,2.75513,,
94265,3.0318,,9.3443,,,
94266,3.0318,,9.3443,,,
94267,3.0318,,9.3443,,,
94268,3.0318,,9.3443,,,
94269,3.0318,,9.3443,,,
94270,3.0318,,9.3443,,,
94271,3.0318,,11.47134,..,,
94272,3.0318,,11.47134,15.08671,,
94273,3.0318,,11.47134,..,,
94274,3.0318,,11.47134,..,,
94275,3.0318,,11.47134,6.27012,,
94276,3.0318,,11.47134,..,,
94277,3.0318,,11.47134,..,,
94278,3.0318,,11.47134,..,,
94279,3.0318,,11.47134,..,,
94280,3.0318,,11.47134,..,,
94281,3.0318,,11.47134,9.81407,,
94282,3.0318,,11.47134,20.36703,,
94283,3.0318,,11.47134,20.46128,,
94284,3.0318,,11.47134,11.21139,,
94285,3.0318,,11.47134,23.00016,,
94286,3.0318,,11.47134,11.18052,,
94287,3.0318,,11.47134,10.00761,,
94288,3.0318,,11.47134,12.35377,,
94289,3.0318,,11.47134,6.72871,,
94290,3.0318,,11.47134,2.9226,,
94291,3.0318,,11.47134,6.83978,,
94292,3.0318,,11.47134,4.20922,,
94293,3.0318,,11.47134,3.02331,,
94294,3.0318,,11.47134,6.13284,,
94295,3.0318,,11.47134,4.15171,,
94296,3.0318,,11.47134,9.71081,,
94297,3.0318,,11.47134,2.55844,,
94298,3.0318,,11.47134,22.1755,,
94299,3.0318,,11.47134,2.89136,,
94300,3.0318,,11.47134,2.15194,,
94301,3.0318,,11.47134,3.94069,,
94302,3.0318,,11.47134,..,,
94303,3.0318,,11.47134,9.81407,,
94304,3.0318,,11.47134,12.28954,,
94305,3.0318,,11.47134,4.39052,,
94306,3.0318,,11.47134,3.07241,,
94307,3.0318,,11.47134,4.34201,,
94308,3.0318,,11.47134,4.15255,,
94309,3.0318,,11.47134,2.61416,,
94310,3.0318,,11.47134,6.83978,,
94311,3.0318,,11.47134,22.99368,,
94312,3.0318,,11.47134,11.03201,,
94313,3.0318,,11.47134,..,,
94314,3.0318,,11.47134,22.26003,,
94315,3.0318,,11.47134,10.66408,,
94316,3.0318,,11.47134,8.01748,,
94317,3.0318,,11.47134,3.71165,,
94318,3.0318,,11.47134,2.75513,,
94319,3.0318,,11.47134,,,
94320,3.0318,,11.47134,,,
94321,3.0318,,11.47134,,,
94322,3.0318,,11.47134,,,
94323,3.0318,,11.47134,,,
94324,3.0318,,11.47134,,,
94325,3.0318,,13.7635,..,,
94326,3.0318,,13.7635,15.08671,,
94327,3.0318,,13.7635,..,,
94328,3.0318,,13.7635,..,,
94329,3.0318,,13.7635,6.27012,,
94330,3.0318,,13.7635,..,,
94331,3.0318,,13.7635,..,,
94332,3.0318,,13.7635,..,,
94333,3.0318,,13.7635,..,,
94334,3.0318,,13.7635,..,,
94335,3.0318,,13.7635,9.81407,,
94336,3.0318,,13.7635,20.36703,,
94337,3.0318,,13.7635,20.46128,,
94338,3.0318,,13.7635,11.21139,,
94339,3.0318,,13.7635,23.00016,,
94340,3.0318,,13.7635,11.18052,,
94341,3.0318,,13.7635,10.00761,,
94342,3.0318,,13.7635,12.35377,,
94343,3.0318,,13.7635,6.72871,,
94344,3.0318,,13.7635,2.9226,,
94345,3.0318,,13.7635,6.83978,,
94346,3.0318,,13.7635,4.20922,,
94347,3.0318,,13.7635,3.02331,,
94348,3.0318,,13.7635,6.13284,,
94349,3.0318,,13.7635,4.15171,,
94350,3.0318,,13.7635,9.71081,,
94351,3.0318,,13.7635,2.55844,,
94352,3.0318,,13.7635,22.1755,,
94353,3.0318,,13.7635,2.89136,,
94354,3.0318,,13.7635,2.15194,,
94355,3.0318,,13.7635,3.94069,,
94356,3.0318,,13.7635,..,,
94357,3.0318,,13.7635,9.81407,,
94358,3.0318,,13.7635,12.28954,,
94359,3.0318,,13.7635,4.39052,,
94360,3.0318,,13.7635,3.07241,,
94361,3.0318,,13.7635,4.34201,,
94362,3.0318,,13.7635,4.15255,,
94363,3.0318,,13.7635,2.61416,,
94364,3.0318,,13.7635,6.83978,,
94365,3.0318,,13.7635,22.99368,,
94366,3.0318,,13.7635,11.03201,,
94367,3.0318,,13.7635,..,,
94368,3.0318,,13.7635,22.26003,,
94369,3.0318,,13.7635,10.66408,,
94370,3.0318,,13.7635,8.01748,,
94371,3.0318,,13.7635,3.71165,,
94372,3.0318,,13.7635,2.75513,,
94373,3.0318,,13.7635,,,
94374,3.0318,,13.7635,,,
94375,3.0318,,13.7635,,,
94376,3.0318,,13.7635,,,
94377,3.0318,,13.7635,,,
94378,3.0318,,13.7635,,,
94379,3.0318,,3.39841,..,,
94380,3.0318,,3.39841,15.08671,,
94381,3.0318,,3.39841,..,,
94382,3.0318,,3.39841,..,,
94383,3.0318,,3.39841,6.27012,,
94384,3.0318,,3.39841,..,,
94385,3.0318,,3.39841,..,,
94386,3.0318,,3.39841,..,,
94387,3.0318,,3.39841,..,,
94388,3.0318,,3.39841,..,,
94389,3.0318,,3.39841,9.81407,,
94390,3.0318,,3.39841,20.36703,,
94391,3.0318,,3.39841,20.46128,,
94392,3.0318,,3.39841,11.21139,,
94393,3.0318,,3.39841,23.00016,,
94394,3.0318,,3.39841,11.18052,,
94395,3.0318,,3.39841,10.00761,,
94396,3.0318,,3.39841,12.35377,,
94397,3.0318,,3.39841,6.72871,,
94398,3.0318,,3.39841,2.9226,,
94399,3.0318,,3.39841,6.83978,,
94400,3.0318,,3.39841,4.20922,,
94401,3.0318,,3.39841,3.02331,,
94402,3.0318,,3.39841,6.13284,,
94403,3.0318,,3.39841,4.15171,,
94404,3.0318,,3.39841,9.71081,,
94405,3.0318,,3.39841,2.55844,,
94406,3.0318,,3.39841,22.1755,,
94407,3.0318,,3.39841,2.89136,,
94408,3.0318,,3.39841,2.15194,,
94409,3.0318,,3.39841,3.94069,,
94410,3.0318,,3.39841,..,,
94411,3.0318,,3.39841,9.81407,,
94412,3.0318,,3.39841,12.28954,,
94413,3.0318,,3.39841,4.39052,,
94414,3.0318,,3.39841,3.07241,,
94415,3.0318,,3.39841,4.34201,,
94416,3.0318,,3.39841,4.15255,,
94417,3.0318,,3.39841,2.61416,,
94418,3.0318,,3.39841,6.83978,,
94419,3.0318,,3.39841,22.99368,,
94420,3.0318,,3.39841,11.03201,,
94421,3.0318,,3.39841,..,,
94422,3.0318,,3.39841,22.26003,,
94423,3.0318,,3.39841,10.66408,,
94424,3.0318,,3.39841,8.01748,,
94425,3.0318,,3.39841,3.71165,,
94426,3.0318,,3.39841,2.75513,,
94427,3.0318,,3.39841,,,
94428,3.0318,,3.39841,,,
94429,3.0318,,3.39841,,,
94430,3.0318,,3.39841,,,
94431,3.0318,,3.39841,,,
94432,3.0318,,3.39841,,,
94433,3.0318,,34.81575,..,,
94434,3.0318,,34.81575,15.08671,,
94435,3.0318,,34.81575,..,,
94436,3.0318,,34.81575,..,,
94437,3.0318,,34.81575,6.27012,,
94438,3.0318,,34.81575,..,,
94439,3.0318,,34.81575,..,,
94440,3.0318,,34.81575,..,,
94441,3.0318,,34.81575,..,,
94442,3.0318,,34.81575,..,,
94443,3.0318,,34.81575,9.81407,,
94444,3.0318,,34.81575,20.36703,,
94445,3.0318,,34.81575,20.46128,,
94446,3.0318,,34.81575,11.21139,,
94447,3.0318,,34.81575,23.00016,,
94448,3.0318,,34.81575,11.18052,,
94449,3.0318,,34.81575,10.00761,,
94450,3.0318,,34.81575,12.35377,,
94451,3.0318,,34.81575,6.72871,,
94452,3.0318,,34.81575,2.9226,,
94453,3.0318,,34.81575,6.83978,,
94454,3.0318,,34.81575,4.20922,,
94455,3.0318,,34.81575,3.02331,,
94456,3.0318,,34.81575,6.13284,,
94457,3.0318,,34.81575,4.15171,,
94458,3.0318,,34.81575,9.71081,,
94459,3.0318,,34.81575,2.55844,,
94460,3.0318,,34.81575,22.1755,,
94461,3.0318,,34.81575,2.89136,,
94462,3.0318,,34.81575,2.15194,,
94463,3.0318,,34.81575,3.94069,,
94464,3.0318,,34.81575,..,,
94465,3.0318,,34.81575,9.81407,,
94466,3.0318,,34.81575,12.28954,,
94467,3.0318,,34.81575,4.39052,,
94468,3.0318,,34.81575,3.07241,,
94469,3.0318,,34.81575,4.34201,,
94470,3.0318,,34.81575,4.15255,,
94471,3.0318,,34.81575,2.61416,,
94472,3.0318,,34.81575,6.83978,,
94473,3.0318,,34.81575,22.99368,,
94474,3.0318,,34.81575,11.03201,,
94475,3.0318,,34.81575,..,,
94476,3.0318,,34.81575,22.26003,,
94477,3.0318,,34.81575,10.66408,,
94478,3.0318,,34.81575,8.01748,,
94479,3.0318,,34.81575,3.71165,,
94480,3.0318,,34.81575,2.75513,,
94481,3.0318,,34.81575,,,
94482,3.0318,,34.81575,,,
94483,3.0318,,34.81575,,,
94484,3.0318,,34.81575,,,
94485,3.0318,,34.81575,,,
94486,3.0318,,34.81575,,,
94487,3.0318,,47.74518,..,,
94488,3.0318,,47.74518,15.08671,,
94489,3.0318,,47.74518,..,,
94490,3.0318,,47.74518,..,,
94491,3.0318,,47.74518,6.27012,,
94492,3.0318,,47.74518,..,,
94493,3.0318,,47.74518,..,,
94494,3.0318,,47.74518,..,,
94495,3.0318,,47.74518,..,,
94496,3.0318,,47.74518,..,,
94497,3.0318,,47.74518,9.81407,,
94498,3.0318,,47.74518,20.36703,,
94499,3.0318,,47.74518,20.46128,,
94500,3.0318,,47.74518,11.21139,,
94501,3.0318,,47.74518,23.00016,,
94502,3.0318,,47.74518,11.18052,,
94503,3.0318,,47.74518,10.00761,,
94504,3.0318,,47.74518,12.35377,,
94505,3.0318,,47.74518,6.72871,,
94506,3.0318,,47.74518,2.9226,,
94507,3.0318,,47.74518,6.83978,,
94508,3.0318,,47.74518,4.20922,,
94509,3.0318,,47.74518,3.02331,,
94510,3.0318,,47.74518,6.13284,,
94511,3.0318,,47.74518,4.15171,,
94512,3.0318,,47.74518,9.71081,,
94513,3.0318,,47.74518,2.55844,,
94514,3.0318,,47.74518,22.1755,,
94515,3.0318,,47.74518,2.89136,,
94516,3.0318,,47.74518,2.15194,,
94517,3.0318,,47.74518,3.94069,,
94518,3.0318,,47.74518,..,,
94519,3.0318,,47.74518,9.81407,,
94520,3.0318,,47.74518,12.28954,,
94521,3.0318,,47.74518,4.39052,,
94522,3.0318,,47.74518,3.07241,,
94523,3.0318,,47.74518,4.34201,,
94524,3.0318,,47.74518,4.15255,,
94525,3.0318,,47.74518,2.61416,,
94526,3.0318,,47.74518,6.83978,,
94527,3.0318,,47.74518,22.99368,,
94528,3.0318,,47.74518,11.03201,,
94529,3.0318,,47.74518,..,,
94530,3.0318,,47.74518,22.26003,,
94531,3.0318,,47.74518,10.66408,,
94532,3.0318,,47.74518,8.01748,,
94533,3.0318,,47.74518,3.71165,,
94534,3.0318,,47.74518,2.75513,,
94535,3.0318,,47.74518,,,
94536,3.0318,,47.74518,,,
94537,3.0318,,47.74518,,,
94538,3.0318,,47.74518,,,
94539,3.0318,,47.74518,,,
94540,3.0318,,47.74518,,,
94541,3.0318,,19.9373,..,,
94542,3.0318,,19.9373,15.08671,,
94543,3.0318,,19.9373,..,,
94544,3.0318,,19.9373,..,,
94545,3.0318,,19.9373,6.27012,,
94546,3.0318,,19.9373,..,,
94547,3.0318,,19.9373,..,,
94548,3.0318,,19.9373,..,,
94549,3.0318,,19.9373,..,,
94550,3.0318,,19.9373,..,,
94551,3.0318,,19.9373,9.81407,,
94552,3.0318,,19.9373,20.36703,,
94553,3.0318,,19.9373,20.46128,,
94554,3.0318,,19.9373,11.21139,,
94555,3.0318,,19.9373,23.00016,,
94556,3.0318,,19.9373,11.18052,,
94557,3.0318,,19.9373,10.00761,,
94558,3.0318,,19.9373,12.35377,,
94559,3.0318,,19.9373,6.72871,,
94560,3.0318,,19.9373,2.9226,,
94561,3.0318,,19.9373,6.83978,,
94562,3.0318,,19.9373,4.20922,,
94563,3.0318,,19.9373,3.02331,,
94564,3.0318,,19.9373,6.13284,,
94565,3.0318,,19.9373,4.15171,,
94566,3.0318,,19.9373,9.71081,,
94567,3.0318,,19.9373,2.55844,,
94568,3.0318,,19.9373,22.1755,,
94569,3.0318,,19.9373,2.89136,,
94570,3.0318,,19.9373,2.15194,,
94571,3.0318,,19.9373,3.94069,,
94572,3.0318,,19.9373,..,,
94573,3.0318,,19.9373,9.81407,,
94574,3.0318,,19.9373,12.28954,,
94575,3.0318,,19.9373,4.39052,,
94576,3.0318,,19.9373,3.07241,,
94577,3.0318,,19.9373,4.34201,,
94578,3.0318,,19.9373,4.15255,,
94579,3.0318,,19.9373,2.61416,,
94580,3.0318,,19.9373,6.83978,,
94581,3.0318,,19.9373,22.99368,,
94582,3.0318,,19.9373,11.03201,,
94583,3.0318,,19.9373,..,,
94584,3.0318,,19.9373,22.26003,,
94585,3.0318,,19.9373,10.66408,,
94586,3.0318,,19.9373,8.01748,,
94587,3.0318,,19.9373,3.71165,,
94588,3.0318,,19.9373,2.75513,,
94589,3.0318,,19.9373,,,
94590,3.0318,,19.9373,,,
94591,3.0318,,19.9373,,,
94592,3.0318,,19.9373,,,
94593,3.0318,,19.9373,,,
94594,3.0318,,19.9373,,,
94595,3.0318,,,..,,
94596,3.0318,,,15.08671,,
94597,3.0318,,,..,,
94598,3.0318,,,..,,
94599,3.0318,,,6.27012,,
94600,3.0318,,,..,,
94601,3.0318,,,..,,
94602,3.0318,,,..,,
94603,3.0318,,,..,,
94604,3.0318,,,..,,
94605,3.0318,,,9.81407,,
94606,3.0318,,,20.36703,,
94607,3.0318,,,20.46128,,
94608,3.0318,,,11.21139,,
94609,3.0318,,,23.00016,,
94610,3.0318,,,11.18052,,
94611,3.0318,,,10.00761,,
94612,3.0318,,,12.35377,,
94613,3.0318,,,6.72871,,
94614,3.0318,,,2.9226,,
94615,3.0318,,,6.83978,,
94616,3.0318,,,4.20922,,
94617,3.0318,,,3.02331,,
94618,3.0318,,,6.13284,,
94619,3.0318,,,4.15171,,
94620,3.0318,,,9.71081,,
94621,3.0318,,,2.55844,,
94622,3.0318,,,22.1755,,
94623,3.0318,,,2.89136,,
94624,3.0318,,,2.15194,,
94625,3.0318,,,3.94069,,
94626,3.0318,,,..,,
94627,3.0318,,,9.81407,,
94628,3.0318,,,12.28954,,
94629,3.0318,,,4.39052,,
94630,3.0318,,,3.07241,,
94631,3.0318,,,4.34201,,
94632,3.0318,,,4.15255,,
94633,3.0318,,,2.61416,,
94634,3.0318,,,6.83978,,
94635,3.0318,,,22.99368,,
94636,3.0318,,,11.03201,,
94637,3.0318,,,..,,
94638,3.0318,,,22.26003,,
94639,3.0318,,,10.66408,,
94640,3.0318,,,8.01748,,
94641,3.0318,,,3.71165,,
94642,3.0318,,,2.75513,,
94643,3.0318,,,,,
94644,3.0318,,,,,
94645,3.0318,,,,,
94646,3.0318,,,,,
94647,3.0318,,,,,
94648,3.0318,,,,,
94649,3.0318,,,..,,
94650,3.0318,,,15.08671,,
94651,3.0318,,,..,,
94652,3.0318,,,..,,
94653,3.0318,,,6.27012,,
94654,3.0318,,,..,,
94655,3.0318,,,..,,
94656,3.0318,,,..,,
94657,3.0318,,,..,,
94658,3.0318,,,..,,
94659,3.0318,,,9.81407,,
94660,3.0318,,,20.36703,,
94661,3.0318,,,20.46128,,
94662,3.0318,,,11.21139,,
94663,3.0318,,,23.00016,,
94664,3.0318,,,11.18052,,
94665,3.0318,,,10.00761,,
94666,3.0318,,,12.35377,,
94667,3.0318,,,6.72871,,
94668,3.0318,,,2.9226,,
94669,3.0318,,,6.83978,,
94670,3.0318,,,4.20922,,
94671,3.0318,,,3.02331,,
94672,3.0318,,,6.13284,,
94673,3.0318,,,4.15171,,
94674,3.0318,,,9.71081,,
94675,3.0318,,,2.55844,,
94676,3.0318,,,22.1755,,
94677,3.0318,,,2.89136,,
94678,3.0318,,,2.15194,,
94679,3.0318,,,3.94069,,
94680,3.0318,,,..,,
94681,3.0318,,,9.81407,,
94682,3.0318,,,12.28954,,
94683,3.0318,,,4.39052,,
94684,3.0318,,,3.07241,,
94685,3.0318,,,4.34201,,
94686,3.0318,,,4.15255,,
94687,3.0318,,,2.61416,,
94688,3.0318,,,6.83978,,
94689,3.0318,,,22.99368,,
94690,3.0318,,,11.03201,,
94691,3.0318,,,..,,
94692,3.0318,,,22.26003,,
94693,3.0318,,,10.66408,,
94694,3.0318,,,8.01748,,
94695,3.0318,,,3.71165,,
94696,3.0318,,,2.75513,,
94697,3.0318,,,,,
94698,3.0318,,,,,
94699,3.0318,,,,,
94700,3.0318,,,,,
94701,3.0318,,,,,
94702,3.0318,,,,,
94703,3.0318,,,..,,
94704,3.0318,,,15.08671,,
94705,3.0318,,,..,,
94706,3.0318,,,..,,
94707,3.0318,,,6.27012,,
94708,3.0318,,,..,,
94709,3.0318,,,..,,
94710,3.0318,,,..,,
94711,3.0318,,,..,,
94712,3.0318,,,..,,
94713,3.0318,,,9.81407,,
94714,3.0318,,,20.36703,,
94715,3.0318,,,20.46128,,
94716,3.0318,,,11.21139,,
94717,3.0318,,,23.00016,,
94718,3.0318,,,11.18052,,
94719,3.0318,,,10.00761,,
94720,3.0318,,,12.35377,,
94721,3.0318,,,6.72871,,
94722,3.0318,,,2.9226,,
94723,3.0318,,,6.83978,,
94724,3.0318,,,4.20922,,
94725,3.0318,,,3.02331,,
94726,3.0318,,,6.13284,,
94727,3.0318,,,4.15171,,
94728,3.0318,,,9.71081,,
94729,3.0318,,,2.55844,,
94730,3.0318,,,22.1755,,
94731,3.0318,,,2.89136,,
94732,3.0318,,,2.15194,,
94733,3.0318,,,3.94069,,
94734,3.0318,,,..,,
94735,3.0318,,,9.81407,,
94736,3.0318,,,12.28954,,
94737,3.0318,,,4.39052,,
94738,3.0318,,,3.07241,,
94739,3.0318,,,4.34201,,
94740,3.0318,,,4.15255,,
94741,3.0318,,,2.61416,,
94742,3.0318,,,6.83978,,
94743,3.0318,,,22.99368,,
94744,3.0318,,,11.03201,,
94745,3.0318,,,..,,
94746,3.0318,,,22.26003,,
94747,3.0318,,,10.66408,,
94748,3.0318,,,8.01748,,
94749,3.0318,,,3.71165,,
94750,3.0318,,,2.75513,,
94751,3.0318,,,,,
94752,3.0318,,,,,
94753,3.0318,,,,,
94754,3.0318,,,,,
94755,3.0318,,,,,
94756,3.0318,,,,,
94757,3.0318,,,..,,
94758,3.0318,,,15.08671,,
94759,3.0318,,,..,,
94760,3.0318,,,..,,
94761,3.0318,,,6.27012,,
94762,3.0318,,,..,,
94763,3.0318,,,..,,
94764,3.0318,,,..,,
94765,3.0318,,,..,,
94766,3.0318,,,..,,
94767,3.0318,,,9.81407,,
94768,3.0318,,,20.36703,,
94769,3.0318,,,20.46128,,
94770,3.0318,,,11.21139,,
94771,3.0318,,,23.00016,,
94772,3.0318,,,11.18052,,
94773,3.0318,,,10.00761,,
94774,3.0318,,,12.35377,,
94775,3.0318,,,6.72871,,
94776,3.0318,,,2.9226,,
94777,3.0318,,,6.83978,,
94778,3.0318,,,4.20922,,
94779,3.0318,,,3.02331,,
94780,3.0318,,,6.13284,,
94781,3.0318,,,4.15171,,
94782,3.0318,,,9.71081,,
94783,3.0318,,,2.55844,,
94784,3.0318,,,22.1755,,
94785,3.0318,,,2.89136,,
94786,3.0318,,,2.15194,,
94787,3.0318,,,3.94069,,
94788,3.0318,,,..,,
94789,3.0318,,,9.81407,,
94790,3.0318,,,12.28954,,
94791,3.0318,,,4.39052,,
94792,3.0318,,,3.07241,,
94793,3.0318,,,4.34201,,
94794,3.0318,,,4.15255,,
94795,3.0318,,,2.61416,,
94796,3.0318,,,6.83978,,
94797,3.0318,,,22.99368,,
94798,3.0318,,,11.03201,,
94799,3.0318,,,..,,
94800,3.0318,,,22.26003,,
94801,3.0318,,,10.66408,,
94802,3.0318,,,8.01748,,
94803,3.0318,,,3.71165,,
94804,3.0318,,,2.75513,,
94805,3.0318,,,,,
94806,3.0318,,,,,
94807,3.0318,,,,,
94808,3.0318,,,,,
94809,3.0318,,,,,
94810,3.0318,,,,,
94811,22.8366,,..,..,,
94812,22.8366,,..,15.08671,,
94813,22.8366,,..,..,,
94814,22.8366,,..,..,,
94815,22.8366,,..,6.27012,,
94816,22.8366,,..,..,,
94817,22.8366,,..,..,,
94818,22.8366,,..,..,,
94819,22.8366,,..,..,,
94820,22.8366,,..,..,,
94821,22.8366,,..,9.81407,,
94822,22.8366,,..,20.36703,,
94823,22.8366,,..,20.46128,,
94824,22.8366,,..,11.21139,,
94825,22.8366,,..,23.00016,,
94826,22.8366,,..,11.18052,,
94827,22.8366,,..,10.00761,,
94828,22.8366,,..,12.35377,,
94829,22.8366,,..,6.72871,,
94830,22.8366,,..,2.9226,,
94831,22.8366,,..,6.83978,,
94832,22.8366,,..,4.20922,,
94833,22.8366,,..,3.02331,,
94834,22.8366,,..,6.13284,,
94835,22.8366,,..,4.15171,,
94836,22.8366,,..,9.71081,,
94837,22.8366,,..,2.55844,,
94838,22.8366,,..,22.1755,,
94839,22.8366,,..,2.89136,,
94840,22.8366,,..,2.15194,,
94841,22.8366,,..,3.94069,,
94842,22.8366,,..,..,,
94843,22.8366,,..,9.81407,,
94844,22.8366,,..,12.28954,,
94845,22.8366,,..,4.39052,,
94846,22.8366,,..,3.07241,,
94847,22.8366,,..,4.34201,,
94848,22.8366,,..,4.15255,,
94849,22.8366,,..,2.61416,,
94850,22.8366,,..,6.83978,,
94851,22.8366,,..,22.99368,,
94852,22.8366,,..,11.03201,,
94853,22.8366,,..,..,,
94854,22.8366,,..,22.26003,,
94855,22.8366,,..,10.66408,,
94856,22.8366,,..,8.01748,,
94857,22.8366,,..,3.71165,,
94858,22.8366,,..,2.75513,,
94859,22.8366,,..,,,
94860,22.8366,,..,,,
94861,22.8366,,..,,,
94862,22.8366,,..,,,
94863,22.8366,,..,,,
94864,22.8366,,..,,,
94865,22.8366,,..,..,,
94866,22.8366,,..,15.08671,,
94867,22.8366,,..,..,,
94868,22.8366,,..,..,,
94869,22.8366,,..,6.27012,,
94870,22.8366,,..,..,,
94871,22.8366,,..,..,,
94872,22.8366,,..,..,,
94873,22.8366,,..,..,,
